article_id,title,entity_type,entity,evidence,source_url
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Disease,厘米并施用黄腐,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,防治,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,喷施,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,施肥,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,灌溉,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,轮作,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
5e01b5d97f3a1a21,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,Measure,深翻,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,水稻,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,玉米,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,马铃薯,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,油菜,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,番茄,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,黄瓜,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,苹果,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,禾本科,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,丁香,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,万寿菊,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,世代,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Crop,丙环唑,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,年园艺作物重大病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,年豇豆病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,豇豆病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,有效控制豇豆主要病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,主要病害有枯萎病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,锈病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,炭疽病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,根腐病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,白粉病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,灰霉病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,煤霉病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Disease,疫病,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,年园艺作物重大病虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,年豇豆病虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,豇豆病虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,有效控制豇豆主要病虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,害虫有蓟马,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,斑潜蝇,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,豇豆荚螟,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,蚜虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,甜菜夜蛾,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,斜纹夜蛾,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,叶螨,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Pest,培育无病虫,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Measure,防治,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Measure,喷施,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Measure,施肥,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Measure,灌溉,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
765a21b3cb3a9155,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,Measure,轮作,202 5 年豇豆病虫害绿色防控技术方案 为指导各地开展豇豆绿色生产，提高 豇豆病虫害绿色防控技术应用水平， 保障豇豆生产和质量安全， 特制定本方案。 一、防控策略 贯彻“预防为主，综合防治”的植保方针，通过协调应用源头控制、健康栽培、生态调控、生物防治、理化诱控和科学用药等技术措施，有效控制豇豆主要病虫害，降低农药残留超标风险。 二、防控对象 主要 害虫有,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm
