chunk_id,article_id,chunk_text,chunk_index,source_url,title,category
765a21b3cb3a9155_0035,765a21b3cb3a9155,"果。
202 5 年芹菜病虫害绿色防控技术方案
为指导各地开展芹菜绿色生产，提高 芹菜 病虫害绿色防控技术应用水平， 保障芹菜生产和质量安全， 特制定本方案。
贯彻“预防为主，综合防治”的植保方针，通过协调应用健康栽培、生物防治、理化诱控和科学用药等技术措施，实现芹菜主要病虫害的有效控制，降低化学农药残留超标风险。
芹菜主要病害有斑枯病、叶斑病、菌核病、枯萎病、根结线虫病等，主要害虫有蚜虫、斑潜蝇、蓟马、甜菜夜蛾等。
1 .培育健康种苗。 宜选用商品性好、适合当地种植的抗病优良品种。种植前进行温汤浸种，水温控制在 48 — 49 ℃ ，处理 30 分钟后沥干。
2 .轮作栽培。 不 应与香菜、胡萝卜等伞形科蔬菜倒茬，可与水稻、玉米等作物轮作。
3 .清洁田园。 及时清理田间残株、败叶，集中深埋或堆沤处理。
4 .翻耕晒垡。 播种或移栽前，深翻土壤 30 厘米，晒垡 5 — 7 天。
5 .科学施肥。 施足基肥 ，合理追肥，施用充分腐熟的有机肥。
6 .控温控湿。 设施芹菜，白天棚室温度宜控制在 25 ℃ 以下 ，高于 25℃ 应及时通风降温，相对湿度控制在 85 % 以下。夜间温度控制不低于 10℃ 。
夏季高温休耕时，将粉碎的稻草或玉米秸秆 500 公斤 / 亩、牛粪或羊粪等有机肥 10 立方米 / 亩、有机物料腐熟剂（含高活性酵母、黑曲霉） 4 公斤 / 亩，均匀铺撒在棚室内的土壤表面，用旋耕机深翻土地 25 — 40 厘米，浇大水后覆膜，同时封闭棚膜。保持高温处理 20 — 30 天后揭膜，翻耕土壤晾晒 7 — 10 天后即可定植芹菜。可优化土壤微生态环境，缓解土壤盐渍化，预防土传病害发生。
悬挂黄板监测蚜虫、斑潜蝇等，悬挂蓝板监测蓟马，安装性信息素监测甜菜夜蛾，人工调查病害发生情况。
1 .施用微生物制剂。",35,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0036,765a21b3cb3a9155,"环境，缓解土壤盐渍化，预防土传病害发生。
悬挂黄板监测蚜虫、斑潜蝇等，悬挂蓝板监测蓟马，安装性信息素监测甜菜夜蛾，人工调查病害发生情况。
1 .施用微生物制剂。 预防土传病害，可在播种或定植前使用木霉菌、枯草芽孢杆菌或抗重茬复合微生物菌剂等生防菌进行土壤处理；对于根结线虫病发生地块，选用厚孢轮枝菌、淡紫拟青霉、杀线虫芽孢杆菌 B16 、苏云金杆菌 HAN055 、蜡质芽孢杆菌等菌剂；防治蚜虫、蓟马，应在害虫发生初期，选用苦参碱等药剂；防治甜菜夜蛾，选用甜菜夜蛾核型多角体病毒、苦皮藤素等药剂。
2 .释放天敌。 在害虫发生初期，释放捕食螨、瓢虫等防治蓟马、蚜虫等害虫。
在棚室门口和通风口安装 40 — 60 目防虫网，使用甜菜夜蛾性诱剂诱杀成虫。
防治斑枯病，选用苯醚甲环唑、咪鲜胺等药剂；防治叶斑病，选用戊唑醇、丙环唑、吡唑醚菌酯等药剂；防治白粉病，选用苦参碱等药剂；防治立枯病，选用克菌丹、噻呋酰胺·噻霉酮等药剂；防治蚜虫，选用苦参碱、吡虫啉、吡蚜酮、啶虫脒、噻虫嗪等药剂。
（一）轮换使用不同作用机制农药，并严格遵守用药剂量、用药方法、用药次数和安全间隔期。
（二）达到采收标准的芹菜应尽快收获，收获期不宜使用化学药剂防治病虫害。
为指导各地开展韭菜绿色生产，提高韭菜病虫害绿色防控技术应用水平，保障韭菜生产安全和质量安全，特制定本方案。
贯彻“预防为主，综合防治”的植保方针，通过协调应用健康栽培、物理防治、生物防治和科学用药等技术措施，实现韭菜主要病虫害的有效控制，降低化学农药残留超标风险。
韭菜主要病害有灰霉病、疫病等，主要害虫有韭蛆（韭菜迟眼蕈蚊、异迟眼蕈蚊等）、蓟马、葱须鳞蛾、蚜虫等。
1 .选用抗（耐）性品种。 宜选用直立性强、叶色深绿、适合当地种植的抗（耐）性品种。
2 .轮作。 每 3 — 5 年与非百合科植物轮作一次。
3 .科学施肥。",36,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0037,765a21b3cb3a9155,"1 .选用抗（耐）性品种。 宜选用直立性强、叶色深绿、适合当地种植的抗（耐）性品种。
2 .轮作。 每 3 — 5 年与非百合科植物轮作一次。
3 .科学施肥。 施足基肥，合理追肥，施用有机肥后及时覆土（沙），田园周边堆放有机肥时应做好覆盖。
4 .通风降湿。 保护地应及时通风，避免长时间高湿，减少叶片结露和棚膜滴水。
5 .清洁田园。 应及时除草和清除植株的病、黄、老叶，带离菜田集中深埋或堆沤处理，田园周边堆放有机肥或植株残体时应做好覆盖 。
6. 养根期管理。 减少浇水，控制土壤湿度，防止植株郁闭、倒伏。露地雨后应做好排灌，防止田间积水。
4 月底至 9 月中旬， 采用“日晒高温覆膜法”防治韭蛆。选择太阳光线强的天气，早 上 8 点左右用厚度 0.10 — 0.12 毫米的浅蓝色无滴膜覆盖（提前 1 — 2 天割除韭菜），膜四周尽量超出田块边缘 50 厘米左右，覆膜后四周用土壤压盖严实。待膜内土壤 5 厘米深处温度达到 40 ℃ ，且持续超过 3 小时，立即揭开薄膜降温以避免对根造成伤害。揭膜后待土壤温度降低后及时灌溉，促进缓苗。
设置蓝（粉）板监测蓟马，设置黄板或黑板监测 韭蛆 成虫，在低温高湿环境注意监测灰霉病，低洼积水区域注意监测疫病。
1 .施用微生物菌剂。 预防病害，扣棚前可选用木霉菌或芽孢杆菌等菌剂随水冲施，扣棚后待韭菜长到 5 厘米左右时，喷施枯草芽孢杆菌或木霉菌预防灰霉病、疫病；针对害虫，应在韭菜平茬后，选择阴雨天气或早晚阳光较弱时，将 金龟子绿僵菌 CQMa421 或球孢白僵菌等菌剂颗粒剂与细土 混匀后撒施在韭菜基部。
2 .施用昆虫病原线虫制剂。 在春秋季节，当地温 15 — 25℃ 时，选择阴雨天气或早晚阳光较弱时施用昆虫病原线虫制剂，随水冲施。
1 .病害防治。 平茬后 1 — 2 天，通过熏烟或喷雾预防病害。",37,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0038,765a21b3cb3a9155,"，当地温 15 — 25℃ 时，选择阴雨天气或早晚阳光较弱时施用昆虫病原线虫制剂，随水冲施。
1 .病害防治。 平茬后 1 — 2 天，通过熏烟或喷雾预防病害。防治灰霉病，选用嘧霉胺、咯菌腈、腐霉利等药剂；防治疫病，选用氰霜唑等药剂。
2 .害虫防治。 防治韭蛆，选用苦参碱、印楝素、灭蝇胺、 虫螨腈、呋虫胺、 噻虫胺、氟铃脲、噻虫嗪、氟啶脲、虱螨脲、吡虫啉、高效氯氰菊酯、辛硫磷等药剂，采取药剂喷淋，或“二次施药法”施药（先浇一遍水、再冲施药液）；防治蚜虫，选用苦参碱、高效氯氰菊酯等药剂；防治葱须鳞蛾，选用甲氨基阿维菌素苯甲酸盐、高效氯氰菊酯等药剂；防治蓟马，选用苦参碱、噻虫嗪等药剂。
（一）韭菜单茬生产期较短，病虫药剂防治操作应放在养根期或者平茬后，应尽量避免在韭菜生产期用药。若需生长期施药，应选择登记药剂，严格按照农药标签规定的用药量、单季用药次数和安全间隔期执行。
（二）腐霉利抗性风险较高，易造成农药残留超标，各地应视情况科学使用。
202 5 年设施番茄病虫害绿色防控技术方案
为指导各地开展设施番茄绿色生产，提高对灰霉病、叶霉病、病毒病、烟粉虱、番茄潜叶蛾等主要病虫害的绿色防控技术水平，保障番茄生产安全和质量安全，特制定本方案。
贯彻“预防为主，综合防治”的植保方针。通过加强监测，协调应用生态调控、健康栽培、理化诱控、生物防治和科学用药等技术措施，实现设施番茄主要病虫害的有效控制，降低化学农药残留超标风险。
主要病害有灰霉病、叶霉病、病毒病、晚疫病、灰叶斑病、根结线虫病、枯萎病、细菌性叶斑病、青枯病等；主要害虫有烟粉虱、番茄潜叶蛾、斑潜蝇、蓟马、棉铃虫等。
1. 种植功能植物。 定植或播种前，可在番茄田边缘种植功能植物，种植波斯菊等蜜源植物诱集招引食蚜蝇、瓢虫、姬蜂等天敌，种植薄荷、牛至等植物驱避害虫。
2. 土壤生态调控。",38,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0039,765a21b3cb3a9155,"功能植物。 定植或播种前，可在番茄田边缘种植功能植物，种植波斯菊等蜜源植物诱集招引食蚜蝇、瓢虫、姬蜂等天敌，种植薄荷、牛至等植物驱避害虫。
2. 土壤生态调控。 夏季高温休耕时，将粉碎的稻草或玉米秸秆 500 公斤 / 亩 、 牛粪或羊粪等有机肥 10 立方米 / 亩 、 有机物料腐熟剂（含高活性酵母、黑曲霉） 4 公斤 / 亩，均匀铺撒在棚室内的土壤表面，用旋耕机深翻土地 25 — 40 厘米，浇大水后覆膜，同时封闭棚膜。保持高温处理 20 — 30 天后揭膜，翻耕土壤晾晒 7 — 10 天后即可定植。可优化土壤微生态环境 ， 缓解土壤盐渍化 ， 预防土传病害发生。
1 .选用抗（耐）病品种。 宜选用商品性好、适合当地种植的抗（耐）病品种。
2 .清洁田园。 及时清理田间残株、败叶，集中深埋或堆沤处理。
3 .避免农事操作传播病害。 宜选择晴好天气进行整枝打杈和采收等农事操作，利于伤口愈合；注意农事操作工具消毒，防止病原菌通过工具传播。
1 .轮作栽培。 宜与非茄科作物轮作倒茬。
2 .科学施肥。 施足基肥育壮苗，多施有机肥和菌肥，结合水分管理合理追肥。
3. 双网覆盖育苗。 采用育苗棚培育无病虫苗，用 60 — 80 目防虫网覆盖门窗口和风口，或者用防虫网搭建育苗网室，视情况采用遮阳覆盖。
4 .膜下暗灌。 覆盖地膜，提高地温，降低设施内空气湿度。
5 .熊蜂授粉。 在番茄开花前 1 — 2 天，将蜂群放入温室，每 1000 平方米放置 1 箱蜂（ 60 — 80 只 / 箱），既能授粉又有助于降低灰霉病发生风险。
1 .防虫网阻隔。 使用 60 — 80 目防虫网，阻隔烟粉虱等害虫。
2 .昆虫信息素诱控。 迷向干扰交配防治番茄潜叶蛾，或使用棉铃虫性诱剂、食诱剂等诱杀棉铃虫成虫。",39,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0040,765a21b3cb3a9155,"网阻隔。 使用 60 — 80 目防虫网，阻隔烟粉虱等害虫。
2 .昆虫信息素诱控。 迷向干扰交配防治番茄潜叶蛾，或使用棉铃虫性诱剂、食诱剂等诱杀棉铃虫成虫。
悬挂黄板监测烟粉虱等，悬挂蓝（粉）板 + 蓟马信息素监测蓟马，使用性信息素监测番茄潜叶蛾等害虫，人工调查病害发生情况。
1 .施用生物制剂。 防治番茄潜叶蛾，选用苏云金杆菌 G033A 等药剂；防治叶霉病等真菌病害，选用春雷霉素、枯草芽孢杆菌、寡雄腐霉等药剂；防控病毒病，选用氨基寡糖素、香菇多糖等；预防土传病害，播种或定植前，选用木霉菌、芽孢杆菌等菌剂；防治根结线虫病，选用厚孢轮枝菌颗粒剂、淡紫拟青霉、杀线虫芽孢杆菌 B16 、苏云金杆菌 HAN055 、蜡质芽孢杆菌等药剂。
2 . 释放天敌。 在害虫发生初期，释放丽蚜小蜂等天敌昆虫防治粉虱，释放螟黄赤眼蜂等天敌昆虫防治番茄潜叶蛾。
可选用氨基寡糖素、芸苔素内酯等免疫诱抗剂或植调剂及氨基酸、腐殖酸等叶面肥，提高番茄抗逆性。
1 .病害防治药剂。 防治番茄灰霉病，选用氟吡菌酰胺·嘧霉胺、嘧霉胺、啶酰菌胺、咯菌腈、腐霉利等药剂；防治番茄叶霉病，选用嘧菌酯、氟硅唑、甲基硫菌灵、氟菌·肟菌酯等药剂；防治番茄晚疫病，选用嘧菌酯、霜霉·嘧菌酯、嘧菌·百菌清等药剂；防治番茄病毒病，选用盐酸吗啉胍、吗胍·乙酸铜等药剂；防治 青枯 病，选用解淀粉芽孢杆菌、多粘类芽孢杆菌、荧光假单胞菌、中生菌素、噻唑锌、噻森铜等药剂。
2 .害虫防治药剂。 防治烟粉虱，选用溴氰虫酰胺、噻虫嗪、双丙环虫酯、螺虫乙酯、螺虫·吡丙醚等药剂；防治番茄潜叶蛾，选用苏云金杆菌 G033A 、乙基多杀菌素等药剂；防治斑潜蝇，选用溴氰虫酰胺、高效氯氰菊酯等药剂。
（一）熊蜂授粉棚室，在药剂选择和使用上需充分考虑授粉蜂群安全。",40,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0041,765a21b3cb3a9155,"苏云金杆菌 G033A 、乙基多杀菌素等药剂；防治斑潜蝇，选用溴氰虫酰胺、高效氯氰菊酯等药剂。
（一）熊蜂授粉棚室，在药剂选择和使用上需充分考虑授粉蜂群安全。
（二）释放天敌后，避免施用化学杀虫杀螨剂， 2 天内 尽量减少农事操作，以利于天敌转移到植株上。
（三）注意轮换使用不同作用机制农药，严格遵守用药剂量、用药方法、用药次数和安全间隔期。采收期间应遵守先采收后施药的原则。
（四）在喷施药液时，优先选用低量或静电喷施机械施药，亩药液量控制在 5 升以内，以降低设施内相对湿度，减少病害发生传播与流行。
2025 年设施黄瓜病虫害绿色防控技术方案
为指导各地开展设施黄瓜绿色生产，提高对霜霉病、白粉病、根结线虫病、蚜虫、烟粉虱、蓟马等主要病虫害的绿色防控技术水平，保障黄瓜生产安全和质量安全，特制定本方案。
贯彻“预防为主，综合防治”的植保方针。通过加强监测，协调应用农业防治、生态调控、理化诱控、生物防治和科学用药等技术措施，实现设施黄瓜主要病虫害的有效控制，降低化学农药残留超标风险。
主要病害有霜霉病、白粉病、根结线虫病、靶斑病、疫霉根腐病、细菌性角斑病、细菌性流胶病、病毒病等，主要害虫有蚜虫、粉虱、蓟马、斑潜蝇、瓜绢螟、叶螨等。
监测设施内温湿度情况，温度 22 — 28℃ 、相对湿度 80% 以上容易引起霜霉病、靶斑病等气传病害流行，应及时查治病害；悬挂黄板监测蚜虫、斑潜蝇、粉虱等，悬挂蓝板监测蓟马。
1. 选用抗（耐）病品种。 宜选用商品性好、适合当地种植的抗（耐）病品种。
2. 种子处理。 可采用温汤浸种， 55 ℃ 持续浸种 10 分钟。
4. 清洁田园。 及时清理田园内外各种植株残体和杂草，尽快带离田块进行无害化处理。
5. 科学施肥。 施足基肥育壮苗，多施有机肥和菌肥，结合水分管理合理追肥。
6 .控温控湿。 采用银黑双色膜覆盖和膜下滴灌技术，降低设施内相对湿度。",41,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0042,765a21b3cb3a9155,"害化处理。
5. 科学施肥。 施足基肥育壮苗，多施有机肥和菌肥，结合水分管理合理追肥。
6 .控温控湿。 采用银黑双色膜覆盖和膜下滴灌技术，降低设施内相对湿度。白天棚室温度控制在 25 — 30 ℃，相对湿度控制在 70% 以下；夜间温度控制在 15 — 18 ℃，相对湿度控制在 85% 以下。
夏季高温休耕时，将粉碎的稻草或玉米秸秆 500 公斤 / 亩、牛粪或羊粪等有机肥 10 立方米 / 亩、有机物料腐熟剂（含高活性酵母、黑曲霉） 4 公斤 / 亩，均匀铺撒在棚室内的土壤表面，用旋耕机深翻土地 25 — 40 厘米，浇大水后覆膜，同时封闭棚膜。保持高温处理 20 — 30 天后揭膜，翻耕土壤晾晒 7 — 10 天后即可定植。有利于优化土壤微生态环境，缓解土壤盐渍化，预防土传病害发生。
在棚室门口和通风口安装 60 — 80 目防虫网，防止粉虱、蓟马、蚜虫、斑潜蝇等害虫进入棚室。
1. 施用微生物制剂。 预防土传病害，可在播种或定植前使用枯草芽孢杆菌进行灌根或穴施；防治根结线虫病，选用苦参碱或氨基寡糖素进行灌根；防治真菌性病害，选用枯草芽孢杆菌、荧光假单胞杆菌、宁南霉素、几丁聚糖、乙蒜素等药剂；防治细菌性病害，选用多粘类芽孢杆菌 KN-03 、中生菌素、春雷霉素等；防治蓟马、蚜虫、粉虱、斑潜蝇等害虫，选用金龟子绿僵菌、藜芦根茎提取物等生物药剂。
2. 释放天敌。 在害虫发生初期，释放丽蚜小蜂等防治粉虱，释放异色瓢虫防治蚜虫等害虫。
1. 病害防治。",42,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0043,765a21b3cb3a9155,"蝇等害虫，选用金龟子绿僵菌、藜芦根茎提取物等生物药剂。
2. 释放天敌。 在害虫发生初期，释放丽蚜小蜂等防治粉虱，释放异色瓢虫防治蚜虫等害虫。
1. 病害防治。 防治霜霉病，可选用烯酰吗啉、霜脲·锰锌、甲霜·锰锌等药剂；防治靶斑病，可选用氟酰羟·苯甲唑、氟菌·肟菌酯、氟菌·戊唑醇等药剂；防治白粉病，可选用氟酰羟·苯甲唑、吡萘·嘧菌酯、烯肟·戊唑醇等药剂；防治灰霉病，可选用氟吡菌酰胺·嘧霉胺、嘧菌·啶酰菌、腐霉·百菌清等药剂；防治细菌性角斑病，可选用春雷·喹啉铜、噻唑锌、噻森铜、氢氧化铜等药剂。
2. 害虫防治。 防治蚜虫，可选用高效氯氰菊酯、啶虫脒、氟啶虫酰胺等药剂；防治粉虱，可选用螺虫乙酯、螺虫·噻虫啉、阿维菌素·双丙环虫酯等药剂；防治斑潜蝇可选用溴氰虫酰胺、灭蝇胺等药剂；防治蓟马，可选用多杀霉素·杀虫环、呋虫胺、溴虫氟苯双酰胺、甲维·吡丙醚等药剂。
（一）释放天敌后，避免施用化学杀虫杀螨剂， 2 天内 尽量减少农事操作，以利于天敌转移到植株上。
（二）根据病虫监测和天气变化等情况及时选择药剂开展防治，低温季节优先选择烟剂或者采用常温烟雾施药。
（四）在喷施药液时，优先选用低量或静电喷施机械施药，药液量控制在 5 升以内，以降低设施内相对湿度，减少病害发生传播与流行。
番茄潜叶蛾主要危害 番茄， 也可危害 茄子 、 马铃薯 、 人参果、烟草 等作物 。 预计 2025 年总体中等发生，局部地区番茄田块偏重发生，保护地重于露地、秋茬重于春茬，花期至果实成熟期是危害高峰期。为指导各地开展番茄潜叶蛾防控，提高绿色防控技术应用水平，保障番茄等蔬菜生产和质量安全，特制定本方案。",43,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0044,765a21b3cb3a9155,"护地重于露地、秋茬重于春茬，花期至果实成熟期是危害高峰期。为指导各地开展番茄潜叶蛾防控，提高绿色防控技术应用水平，保障番茄等蔬菜生产和质量安全，特制定本方案。
按照源头控制、分区治理、绿色防控的防治策略， 加强性诱 监测，落实 清洁 生产 等非化学防控 措施 ， 优先使用防虫网阻隔、天敌释放、生物农药喷施等技术进行防治，适时使用 高效、低毒、低残留 药剂 ， 降 低 番茄潜叶蛾 暴发成灾 风险 。
以 新疆、云南、 贵州、 四川、重庆、 湖南、广西、 陕西、内蒙古、 辽宁、甘肃、 宁夏 、青海、山西、河北、河南、山东、山西、天津、北京 等省 （区、市）为重点监测和防控区域 ， 加强其他未发生省（区、市）的虫情监测。
以番茄为重点，兼顾周边茄子、马铃薯、人参果、烟草、枸杞等茄科作物。杂草龙葵作为番茄潜叶蛾为害的重要指示植物重点监测。
番茄育苗基地，从播种开始至育苗期结束；移栽田，从番茄定植开始至拉秧结束。
露地番茄： 每块田布设 3 个三角形 或翅形粘 胶式 性 诱捕器 。苗期， 3 个诱捕器呈正三角形布设，间距 约 50 米 ，与田边距离 大 于 5 米；成株期，诱捕器放置于方便操作的田埂上，与田边距离约 1 米 ，诱捕器呈直线排列，间距 约 50 米。
保护地番茄： 每个棚室布设 2 个诱捕器。 苗期，棚室靠近入口处和中后部各 1 个， 诱捕器与 田边 距离 大 于 1 米；成株期，诱捕器放于近通道的田埂上，与田边相距约 1 米 。
诱捕器 距地面 1 0 — 2 0 厘米 ，每 3 天记录 1 次诱 蛾量 ，及时更换粘虫板，每 30 天 更换 1 次 性 诱芯 ，或根据使用说明及时更换性诱芯 。 有条件的地区可采用智能虫情监测设备进行监测。
（ 1 ） 合理轮作倒茬 。 与非茄科植物轮作 或与水稻等进行水旱轮作 。
（ 2 ） 选用清洁无虫苗 。",44,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0045,765a21b3cb3a9155,"芯 。 有条件的地区可采用智能虫情监测设备进行监测。
（ 1 ） 合理轮作倒茬 。 与非茄科植物轮作 或与水稻等进行水旱轮作 。
（ 2 ） 选用清洁无虫苗 。 不 使用带有番茄潜叶蛾的 番茄苗 ；在育苗棚室或防虫网内集中育苗 。
（ 3 ）清洁田园。 清除茄科作物及杂草残株残体 ，消灭桥梁寄主；整枝打杈、疏花疏果的残枝落叶等 随手装袋，集中销毁 ；拉秧落架前先喷药，再 清除 残 株 ，并 添加堆肥发酵菌剂就地 覆膜 堆闷。
（ 4 ）高温闷棚。 夏季高温闷棚， 减少虫口基数。
（ 1 ）防虫网阻隔。 育苗棚 室 以及生产棚室的 入口处 安装 6 0 目 防虫 网 双层门帘，通风口安装防虫网 ，有效阻隔番茄潜叶蛾成虫进入棚内。
（ 2 ）灯光诱杀。 成虫发生期，在连片种植田设置杀虫灯，露地每 5 — 10 亩设置 1 盏，保护地每棚室设置 1 盏， 光源 高出地 面 0.5 — 1. 0 米，集虫装置适量加含 0.2% 洗涤液的水 。
（ 1 ）迷向干扰交配。 番茄苗定植前，在田间放置迷向丝或迷向管（每亩 60 根），或智能喷射型交配干扰释放器（每 3 — 5 亩 1 套），连片使用为宜，外密内疏放置，设置高度距离地面 1 0 — 20 厘米。
（ 2 ）性诱捕杀。 在连片种植田设置性诱捕器诱杀成虫。露地番茄采用三角形或翅形粘胶式诱捕器，每亩放置 8 — 10 个， 诱捕器底部 距离 地面 10 — 20 厘米；保护地番茄还可采用蓝色粘板、蓝色或红色水盆式（或桶形）诱捕器，直接放在地面上。
（ 1 ）涵养天敌。 在田边地头或沟渠旁种植金盏菊、芝麻、荞麦、苦荞麦等蜜源植物涵养天敌；避免使用广谱性杀虫剂，提倡点片用药和精准用药。
（ 2 ）释放天敌昆虫 。 田间监测到成虫即可释放螟黄赤眼蜂、短管赤眼蜂等寄生性天敌或小花蝽、烟盲蝽等捕食性天敌。",45,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0046,765a21b3cb3a9155,"使用广谱性杀虫剂，提倡点片用药和精准用药。
（ 2 ）释放天敌昆虫 。 田间监测到成虫即可释放螟黄赤眼蜂、短管赤眼蜂等寄生性天敌或小花蝽、烟盲蝽等捕食性天敌。
应在田间监测成虫数量突然增加（较前一日增加 3 — 5 倍） 5 — 8 天后，或初见幼虫潜道时喷药防治幼虫和卵。建议在非雨天下午（日落后）喷药，每 7 — 10 天施药 1 次，要喷匀、喷透，尤其是中上部叶片的正面和背面。可选用苏云金杆菌 G 033 A 、乙基多杀菌素等药剂。
鉴于当前登记防治番茄潜夜蛾药剂较少，各地要及时组织开展相关药剂的试验示范，优先选用在番茄上登记且防效好的农药，如阿维菌素、甲氨基阿维菌素苯甲酸盐、四唑虫酰胺、溴虫氟苯双酰胺、鱼藤酮等。并注意轮换用药，并严格执行药剂使用安全间隔期。
蔬菜蓟马 主要种类有 豆大蓟马、西花蓟马、花蓟马、瓜蓟马、葱蓟马等，预计 2025 年总体偏重发生。蓟马体型小，隐匿为害，世代周期短，易产生抗药性，防治难度大。为指导各地开展蔬菜蓟马的绿色防控，提高绿色防控技术应用水平，保障蔬菜生产和质量安全，特制定本方案。
贯彻“预防为主、综合防治”植保方针，综合应用各种防治措施，优先采用农业防治、生物防治和物理防治等非化学防治方法，合理使用高效低风险化学农药并改进施药技术，将蔬菜蓟马的危害控制在经济阈值以下。
植株定植后， 根据调查田块的大小将蓝（粉）色粘虫板按照“ Z ”形或均匀地悬挂于田间，每亩悬挂 5 — 10 片（ 20 厘米× 25 厘米）。根据植株长势调整蓝板悬挂高度，保持与植株顶端持平。 每隔 3 天调查一次，记录蓝板上蓟马的数量。
按照 “ Z ” 形或 5 点取样 定点 调查，每点 调查 10 株， 采用“拍打法”调查记录 蓟马 数量 ，隔 3 天调查一次。
（ 1 ）选用抗（耐）性品种。 选用商品性好、适合当地种植的抗（耐）性品种。
（ 2 ）覆盖地膜。",46,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
765a21b3cb3a9155_0047,765a21b3cb3a9155,"采用“拍打法”调查记录 蓟马 数量 ，隔 3 天调查一次。
（ 1 ）选用抗（耐）性品种。 选用商品性好、适合当地种植的抗（耐）性品种。
（ 2 ）覆盖地膜。 作物 移栽时覆盖 银黑双色 地膜，阻止土壤中蓟马蛹羽化 和 植株上的蓟马入土化蛹。
（ 3 ）清洁田园。 收获后及时清理田间残株；种植前清除周边杂草寄主，减少虫源。
（ 1 ）防虫网阻隔。 在通风口、门窗增设 60 — 80 目 防虫网， 必要时 增 设双层防虫网 。
（ 2 ）高温闷棚。 夏季高温季节， 在种植下茬作物之前，关闭 通 风口，在晴天高温闷棚 15 天 以上。
（ 1 ） 释放天敌 。 在蓟马发生初期，选择释放适合于当地的天敌种类进行防治。北方地区可 释放 东亚 小花蝽 或巴氏新小绥螨等，南方地区可释放南方小花蝽和海岛小花蝽等，通常每隔 1 周释放 1 次，连续释放 3 — 5 次。
（ 2 ）喷施微生物农药。 在蓟马发生初期，可喷施 球孢白僵菌 或 绿僵菌 等微生物药剂，宜在傍晚施用，也可添加蓟马引诱剂以提高防控效果。注意 不能与 化学 杀菌剂混用 。
科学选择在蔬菜上登记的防治蓟马药剂，应采用不同作用机制的杀虫剂轮换使用，施药次数和安全间隔期应符合农药标签要求。
（ 1 ）移栽前灌根。 幼苗 定植 前 1 — 2 天， 采用内吸活性药剂 如 溴氰虫酰胺 对苗床 进行喷淋处理 或 灌根 。
（ 2 ）作物生长期防治。 可选用乙基多杀菌素、多杀霉素、溴虫氟苯双酰胺、溴氰虫酰胺、甲氨基阿维菌素苯甲酸盐、虫螨腈、苦参碱等药剂。
（一）蓟马易产生抗药性，各地应根据具体抗药性情况合理选用药剂。
（二）作物花期，建议在上午 10 点前进行施药，以提高防治效果。
（三）喷施药剂时务必细致周到，可添加农药助剂以提高药剂的展着性、稳定性。
202 5 年设施蔬菜重要害虫生物防治技术方案",47,https://www.agri.cn/zx/zxfb/202502/t20250228_8715479.htm,中国农业农村信息网_2025年园艺作物重大病虫害防控技术方案,病虫害
